category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Automotive Parts,Turners,Real price + condition,Hella Number Plate Bulb,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/25042925,1.0,,Average,Turners Wellington Trucks & Machinery,,9,Exceptional price per unit; Bulk quantity (4 bulbs); Common replacement part,"At $1 NZD total for 4 genuine Hella number plate bulbs, this is far below typical retail (~$3–5 per bulb); excellent value for a standard wear item.",16,94,8,7,700,high,"Number plate bulbs are consumable, universally needed auto parts.",https://www.trademe.co.nz/a/search?search_string=Hella%20Number%20Plate%20Bulb,https://www.facebook.com/marketplace/search/?query=Hella%20Number%20Plate%20Bulb,https://www.ebay.com.au/sch/i.html?_nkw=Hella%20Number%20Plate%20Bulb&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
Automotive Parts,Turners,Real price + condition,Iveco Height Adjusting Arm,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/25043797,1.0,,Tidy,Turners Wellington Trucks & Machinery,,9,"Extremely rare commercial part; Tidy condition, ready to use; Negligible opening bid vs. replacement cost",Genuine Iveco OEM part in tidy condition starting at $1 is exceptional value; replacement would cost $200+ new.,250,100,180,179,17900,low,"Niche industrial part, very small buyer pool.",https://www.trademe.co.nz/a/search?search_string=Iveco%20Height%20Adjusting%20Arm,https://www.facebook.com/marketplace/search/?query=Iveco%20Height%20Adjusting%20Arm,https://www.ebay.com.au/sch/i.html?_nkw=Iveco%20Height%20Adjusting%20Arm&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Electronics & Tech,Turners,Real price + condition,HP Desk Jet 3720,https://www.turners.co.nz/General-Goods/Search/computer/printers/27157025,1.0,,Tidy,Turners Wellington Trucks & Machinery,,9,"Excellent auction price (NZD $1); All-in-one multifunction printer; Powers on, likely minor issue only","At NZD $1 with power confirmed, this HP multifunction printer is exceptionally priced regardless of the untested status—typical retail is $150–200 new, and secondhand units sell $40–80.",180,99,55,54,5400,high,Multifunction printers sell reliably; likely needs just cartridges or drivers.,https://www.trademe.co.nz/a/search?search_string=HP%20Desk%20Jet%203720,https://www.facebook.com/marketplace/search/?query=HP%20Desk%20Jet%203720,https://www.ebay.com.au/sch/i.html?_nkw=HP%20Desk%20Jet%203720&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes unknown
Electronics & Tech,Turners,Real price + condition,12x HP Corded Keyboards and 12x HP Corded Mice,https://www.turners.co.nz/General-Goods/Search/computer/peripherals/21366572,10.0,,Very Tidy,Christchurch,,7,24 peripherals for $10 is extremely cheap; Untested but cosmetically clean (scratches noted); High-volume bulk lot suits resellers/refurbishers,"At $10 for 24 HP keyboards and mice, this is exceptional bulk pricing even accounting for untested condition; cosmetic marks don't impact functionality if electronics work.",600,98,180,170,1700,high,"Office peripherals sell reliably; bulk lots appeal to schools, startups, resellers.",https://www.trademe.co.nz/a/search?search_string=12x%20HP%20Corded%20Keyboards%20and%2012x%20HP%20Corded%20Mice,https://www.facebook.com/marketplace/search/?query=12x%20HP%20Corded%20Keyboards%20and%2012x%20HP%20Corded%20Mice,https://www.ebay.com.au/sch/i.html?_nkw=12x%20HP%20Corded%20Keyboards%20and%2012x%20HP%20Corded%20Mice&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
House & Garden,Turners,Real price + condition,Elementi - Kitchen Mixer - Chrome *NEW* RRP $319,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28447961,55.0,,As New,Christchurch,,9,"RRP $319, selling for $55; As New condition, store clearance stock; Modern design, fully featured mixer",Exceptional clearance price at 83% off RRP for an unused kitchen mixer with premium features and modern design.,319,83,180,125,227,high,Kitchen mixers are standard household items with steady resale demand.,https://www.trademe.co.nz/a/search?search_string=Elementi%20-%20Kitchen%20Mixer%20-%20Chrome%20%2ANEW%2A%20RRP%20%24319,https://www.facebook.com/marketplace/search/?query=Elementi%20-%20Kitchen%20Mixer%20-%20Chrome%20%2ANEW%2A%20RRP%20%24319,https://www.ebay.com.au/sch/i.html?_nkw=Elementi%20-%20Kitchen%20Mixer%20-%20Chrome%20%2ANEW%2A%20RRP%20%24319&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
House & Garden,Turners,Real price + condition,Elementi - Smile Slide Shower 100 x 350 x 900mm - Black *NEW* RRP $259,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28447478,30.0,,As New,Christchurch,,9,"RRP $259, current price $30; As new condition, unopened stock; Swiss design, water-saving technology",Exceptional clearance price at 88% below RRP for unopened shower head with premium features; genuine store liquidation stock.,259,88,120,90,300,high,"Common bathroom fixture, strong demand for budget shower upgrades",https://www.trademe.co.nz/a/search?search_string=Elementi%20-%20Smile%20Slide%20Shower%20100%20x%20350%20x%20900mm%20-%20Black%20%2ANEW%2A%20RRP%20%24259,https://www.facebook.com/marketplace/search/?query=Elementi%20-%20Smile%20Slide%20Shower%20100%20x%20350%20x%20900mm%20-%20Black%20%2ANEW%2A%20RRP%20%24259,https://www.ebay.com.au/sch/i.html?_nkw=Elementi%20-%20Smile%20Slide%20Shower%20100%20x%20350%20x%20900mm%20-%20Black%20%2ANEW%2A%20RRP%20%24259&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Jewellery & Watches,Thorntons,Listing language only (no price data),Jewellery Store Closure 8.10.2026 TH133235,https://www.thorntons.net.nz/auctions/detail/bw133235,,,,,,9,store closure signals liquidation; jewellery typically holds resale value; high inventory turnover expected,Store closure auctions consistently attract strong bidding and indicate bulk inventory clearing at market rates.,,,,,,high,"Jewellery is popular, durable resale category.",https://www.trademe.co.nz/a/search?search_string=jewellery,https://www.facebook.com/marketplace/search/?query=jewellery,https://www.ebay.com.au/sch/i.html?_nkw=jewellery&LH_Sold=1&LH_Complete=1&_sop=13,
