category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Automotive Parts,Turners,Real price + condition,Narva 24V 4W BA9S T4W Globes,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/24902676,1.0,,Average,Turners Wellington Trucks & Machinery,,9,"Bulk 8-pack at $1 total; Standard automotive globes, widely needed; Below typical retail per-unit cost","Eight standard vehicle globes for $1 total ($0.125 each) is exceptional value; these typically cost $1–2 per globe retail, making this a strong bulk bargain even in average condition.",16,94,8,7,700,high,Automotive bulbs are consumables with steady demand.,https://www.trademe.co.nz/a/search?search_string=Narva%2024V%204W%20BA9S%20T4W%20Globes,https://www.facebook.com/marketplace/search/?query=Narva%2024V%204W%20BA9S%20T4W%20Globes,https://www.ebay.com.au/sch/i.html?_nkw=Narva%2024V%204W%20BA9S%20T4W%20Globes&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 21 Sep 26
Automotive Parts,Turners,Real price + condition,Darley Yoke Nut,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/25042788,1.0,,Average,Turners Wellington Trucks & Machinery,,2,"Extremely niche farm/industrial part; Average condition only; Single unit, limited resale appeal","Obscure OEM agricultural part in average condition at any price has minimal secondary-market demand; even at $1 NZD, difficult to resell profitably.",8,88,1,0,0,low,Specialist Darley equipment part; tiny buyer pool in NZ.,https://www.trademe.co.nz/a/search?search_string=Darley%20Yoke%20Nut,https://www.facebook.com/marketplace/search/?query=Darley%20Yoke%20Nut,https://www.ebay.com.au/sch/i.html?_nkw=Darley%20Yoke%20Nut&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 21 Sep 26
,,,,,,,,,,,,,,,,,,,,,,,
Electronics & Tech,Turners,Real price + condition,Logitech Plug and Play USB Combo - Keyboard and Mouse,https://www.turners.co.nz/General-Goods/Search/computer/peripherals/21366501,1.0,,Excellent,Christchurch,,9,Unopened/sealed condition; Extremely low opening bid; Popular reliable combo set,"MK120 at $1 opening bid is exceptional value; these typically resell for $25–35 NZD even used, and this appears unopened.",45,98,30,29,2900,high,Logitech basics are always in demand; easy to ship nationwide.,https://www.trademe.co.nz/a/search?search_string=Logitech%20Plug%20and%20Play%20USB%20Combo%20-%20Keyboard%20and%20Mouse,https://www.facebook.com/marketplace/search/?query=Logitech%20Plug%20and%20Play%20USB%20Combo%20-%20Keyboard%20and%20Mouse,https://www.ebay.com.au/sch/i.html?_nkw=Logitech%20Plug%20and%20Play%20USB%20Combo%20-%20Keyboard%20and%20Mouse&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 20 Sep 26
Electronics & Tech,Turners,Real price + condition,ZigBee - CarbonTrack Smart Plug CTSU v1.0,https://www.turners.co.nz/General-Goods/Search/computer/networking--modems/21216434,1.0,,Excellent,Christchurch,,9,"Excellent condition, untested; Smart home tech at $1 opening bid; Niche but functional device","Opening bid of $1 for a working smart plug in excellent condition represents exceptional value, though buyer needs the separate CarbonTrack Hub to use it.",80,99,35,34,3400,medium,CarbonTrack ecosystem is niche; requires separate hub purchase for functionality.,https://www.trademe.co.nz/a/search?search_string=ZigBee%20-%20CarbonTrack%20Smart%20Plug%20CTSU%20v1.0,https://www.facebook.com/marketplace/search/?query=ZigBee%20-%20CarbonTrack%20Smart%20Plug%20CTSU%20v1.0,https://www.ebay.com.au/sch/i.html?_nkw=ZigBee%20-%20CarbonTrack%20Smart%20Plug%20CTSU%20v1.0&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes 20 Sep 26
,,,,,,,,,,,,,,,,,,,,,,,
House & Garden,Turners,Real price + condition,Hafele Home - Drawer Organiser - White *NEW*,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28448952,1.0,,As New,Christchurch,,9,"Virtually free at $1 starting bid; Brand new, unopened condition; Practical kitchen organization item","At $1 opening bid for a brand-new Hafele organizer, this is exceptional value—likely to sell for $15–25 secondhand if relisted.",25,96,20,19,1900,high,Kitchen organizers sell consistently; brand-new condition maximizes appeal.,https://www.trademe.co.nz/a/search?search_string=Hafele%20Home%20-%20Drawer%20Organiser%20-%20White%20%2ANEW%2A,https://www.facebook.com/marketplace/search/?query=Hafele%20Home%20-%20Drawer%20Organiser%20-%20White%20%2ANEW%2A,https://www.ebay.com.au/sch/i.html?_nkw=Hafele%20Home%20-%20Drawer%20Organiser%20-%20White%20%2ANEW%2A&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 20 Sep 26
House & Garden,Turners,Real price + condition,Methven - Glide Wall Mounted Bath Spout - Black *NEW* RRP $229,https://www.turners.co.nz/General-Goods/Search/house--garden/bathroom/28447547,1.0,,As New,Christchurch,,9,"Store clearance at $1 opening bid; Brand new condition, RRP $229; Quality brass construction, aesthetic design","Exceptional value: legitimate store stock clearance item at nominal opening bid, brand new with $229 RRP makes this a near-certain steal if bid remains low.",229,100,180,179,17900,high,"Methven is trusted NZ brand, bath fixtures in demand, new condition.",https://www.trademe.co.nz/a/search?search_string=Methven%20-%20Glide%20Wall%20Mounted%20Bath%20Spout%20-%20Black%20%2ANEW%2A%20RRP%20%24229,https://www.facebook.com/marketplace/search/?query=Methven%20-%20Glide%20Wall%20Mounted%20Bath%20Spout%20-%20Black%20%2ANEW%2A%20RRP%20%24229,https://www.ebay.com.au/sch/i.html?_nkw=Methven%20-%20Glide%20Wall%20Mounted%20Bath%20Spout%20-%20Black%20%2ANEW%2A%20RRP%20%24229&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes 20 Sep 26
House & Garden,Thorntons,Listing language only (no price data),"Hospitality, Whiteware & Commercial Auction 08.10.26 TH133233",https://www.thorntons.net.nz/auctions/detail/bw133233,,,,,,5,,"No descriptive blurb provided; title alone suggests mixed hospitality/whiteware lots but lacks volume, condition, or reserve signals.",,,,,,medium,"Whiteware typically resells well, hospitality items variable.",https://www.trademe.co.nz/a/search?search_string=whiteware,https://www.facebook.com/marketplace/search/?query=whiteware,https://www.ebay.com.au/sch/i.html?_nkw=whiteware&LH_Sold=1&LH_Complete=1&_sop=13,Caution: minimal description available; unclear lot count
,,,,,,,,,,,,,,,,,,,,,,,
