category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Automotive Parts,Turners,Real price + condition,2x Tarps/Covers,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/21366997,10.0,,Tidy,Christchurch,,9,"Two tarps for $10 total; Substantial sizes, practical utility; Minor dirt easily cleaned","Exceptional value: two large tarps (one ~3.8m², one ~7.3m²) at $10 is well below typical $20–40 retail per tarp; condition is tidy with only cosmetic marks.",60,83,35,25,250,high,"Tarps are consumable, always in demand for DIY and outdoor use.",https://www.trademe.co.nz/a/search?search_string=2x%20Tarps/Covers,https://www.facebook.com/marketplace/search/?query=2x%20Tarps/Covers,https://www.ebay.com.au/sch/i.html?_nkw=2x%20Tarps/Covers&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes unknown
Automotive Parts,Turners,Real price + condition,"1x 20L Diesel Can, 1x 20L Petrol Can and 1x 5L Gasoline Can",https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/21367241,10.0,,Average,Christchurch,,8,Three fuel cans for $10 total; Average condition acceptable for utility items; Well below typical retail (~$60–80 for set),Excellent price for functional fuel storage cans despite average cosmetic condition; fuel residue and scratches are minor concerns for this utility item type.,70,86,35,25,250,high,Fuel cans are practical consumables with steady secondhand demand.,https://www.trademe.co.nz/a/search?search_string=1x%2020L%20Diesel%20Can%2C%201x%2020L%20Petrol%20Can%20and%201x%205L%20Gasoline%20Can,https://www.facebook.com/marketplace/search/?query=1x%2020L%20Diesel%20Can%2C%201x%2020L%20Petrol%20Can%20and%201x%205L%20Gasoline%20Can,https://www.ebay.com.au/sch/i.html?_nkw=1x%2020L%20Diesel%20Can%2C%201x%2020L%20Petrol%20Can%20and%201x%205L%20Gasoline%20Can&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Electronics & Tech,Turners,Real price + condition,Bosch Alarm Solution 3000 Panel in Cabinet w/ transformer,https://www.turners.co.nz/General-Goods/Search/electronics/other/22825271,1.0,,As New,Turners Napier Trucks & Machinery,,8,Includes transformer (valuable component); As-new condition appearance; $1 opening price for complete unit,Transformer bundle adds significant resale value; same $1 entry price as model 3000 makes this the better spec-to-price ratio.,1500,100,500,499,49900,medium,Complete with transformer; older Bosch panel; specialist buyer pool,https://www.trademe.co.nz/a/search?search_string=Bosch%20Alarm%20Solution%203000%20Panel%20in%20Cabinet%20w/%20transformer,https://www.facebook.com/marketplace/search/?query=Bosch%20Alarm%20Solution%203000%20Panel%20in%20Cabinet%20w/%20transformer,https://www.ebay.com.au/sch/i.html?_nkw=Bosch%20Alarm%20Solution%203000%20Panel%20in%20Cabinet%20w/%20transformer&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Sep 26
Electronics & Tech,Turners,Real price + condition,Bosch Alarm Solution 6000 Panel in Cabinet,https://www.turners.co.nz/General-Goods/Search/electronics/other/21312480,1.0,,As New,Turners Napier Trucks & Machinery,,8,"Higher-tier Solution 6000 model; As-new appearance, $1 entry bid; More sought-after specification",Solution 6000 is premium tier; identical $1 starting price as lower models means best value for actual product capability and resale demand.,2000,100,600,599,59900,medium,"Higher-spec panel, specialist alarm market, untested from trade stock",https://www.trademe.co.nz/a/search?search_string=Bosch%20Alarm%20Solution%206000%20Panel%20in%20Cabinet,https://www.facebook.com/marketplace/search/?query=Bosch%20Alarm%20Solution%206000%20Panel%20in%20Cabinet,https://www.ebay.com.au/sch/i.html?_nkw=Bosch%20Alarm%20Solution%206000%20Panel%20in%20Cabinet&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Sep 26
Electronics & Tech,Turners,Real price + condition,Bosch Alarm Solution 3000 Panel in Cabinet,https://www.turners.co.nz/General-Goods/Search/electronics/other/22825263,1.0,,As New,Turners Napier Trucks & Machinery,,7,"As-new condition appearance; $1 opening bid, minimal risk entry; Established Bosch product line",Solution 3000 is standard-tier; $1 starter price plus as-new appearance makes it excellent value despite untested status and trade-lot sourcing.,1200,100,400,399,39900,medium,"Older Bosch alarm panel, niche security market, working condition uncertain",https://www.trademe.co.nz/a/search?search_string=Bosch%20Alarm%20Solution%203000%20Panel%20in%20Cabinet,https://www.facebook.com/marketplace/search/?query=Bosch%20Alarm%20Solution%203000%20Panel%20in%20Cabinet,https://www.ebay.com.au/sch/i.html?_nkw=Bosch%20Alarm%20Solution%203000%20Panel%20in%20Cabinet&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Sep 26
,,,,,,,,,,,,,,,,,,,,,,,
House & Garden,Turners,Real price + condition,"Outdoor Broom, Rake Etc",https://www.turners.co.nz/General-Goods/Search/house--garden/gardening-equipment/21217346,10.0,,Tidy,Christchurch,,3,"Spade/shovel has structural cracks; Multiple defects: rust, scratches, marks; Lot condition unclear from description",Cracked shovel/spade significantly reduces utility and resale value; structural damage outweighs the $10 bargain price.,80,88,15,5,50,low,Cracked spade hard to sell; general garden tools have low demand.,https://www.trademe.co.nz/a/search?search_string=Outdoor%20Broom%2C%20Rake%20Etc,https://www.facebook.com/marketplace/search/?query=Outdoor%20Broom%2C%20Rake%20Etc,https://www.ebay.com.au/sch/i.html?_nkw=Outdoor%20Broom%2C%20Rake%20Etc&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: Reserve Met; Closes unknown
House & Garden,Turners,Real price + condition,Tabletop Charcoal Grill or Similar,https://www.turners.co.nz/General-Goods/Search/house--garden/bbq--accessories/21216729,10.0,,Average,Christchurch,,3,"Untested, condition unclear; Rust and damage visible; No assurance of completeness",Untested charcoal grill with visible rust and unknown completeness makes this a risky buy despite low price; functional grills typically resell $40–80 in good condition.,120,92,25,15,150,low,"Buyers avoid untested grills with rust; repair cost uncertain, niche appeal.",https://www.trademe.co.nz/a/search?search_string=Tabletop%20Charcoal%20Grill%20or%20Similar,https://www.facebook.com/marketplace/search/?query=Tabletop%20Charcoal%20Grill%20or%20Similar,https://www.ebay.com.au/sch/i.html?_nkw=Tabletop%20Charcoal%20Grill%20or%20Similar&LH_Sold=1&LH_Complete=1&_sop=13,No comparable item found this run -- standalone assessment only; Reserve: No Reserve; Closes unknown
,,,,,,,,,,,,,,,,,,,,,,,
Motorbikes,Turners,Real price + condition,2023 Segway Snarler AT5S EPS,https://www.turners.co.nz/motorcycles-scooters/Used-Motorbikes-for-Sale/segway/snarler-at5s-eps/28077739,,,,Turners Napier Trucks & Machinery,,7,"Ex-display model, fully functional; No auction/buy-now price listed yet; Premium quad features included","Ex-display 2023 Segway AT5S with proven test results and desirable features (winch, diff lock, 39hp), but pricing opacity and lack of condition details limit confidence.",18000,,15500,,,medium,"Quad bikes have steady NZ demand, but ex-display status and specific model variant may narrow buyer pool slightly.",https://www.trademe.co.nz/a/search?search_string=2023%20Segway%20Snarler%20AT5S%20EPS,https://www.facebook.com/marketplace/search/?query=2023%20Segway%20Snarler%20AT5S%20EPS,https://www.ebay.com.au/sch/i.html?_nkw=2023%20Segway%20Snarler%20AT5S%20EPS&LH_Sold=1&LH_Complete=1&_sop=13,
