category,source,data_basis,title,url,price_nzd,buy_now_price_nzd,condition,location,auction_status,score,reasons,explanation,estimated_new_price_nzd,value_vs_new_pct,suggested_resale_price_nzd,potential_profit_nzd,potential_profit_pct,resale_likelihood,resale_reason,trademe_search_url,facebook_search_url,ebay_search_url,notes
Antiques & Collectables,Thorntons,Listing language only (no price data),Auction #2 - Collectables & Interiors  21.8.26 FRI133177,https://www.thorntons.net.nz/auctions/detail/bw133177,,,,,,4,,"No substantive content provided beyond date and category—insufficient data to assess lot quality, condition, or sale signals.",,,,,,medium,Collectables and interiors typically have decent resale demand.,https://www.trademe.co.nz/a/search?search_string=collectable,https://www.facebook.com/marketplace/search/?query=collectable,https://www.ebay.com.au/sch/i.html?_nkw=collectable&LH_Sold=1&LH_Complete=1&_sop=13,Caution: minimal description
,,,,,,,,,,,,,,,,,,,,,,,
Automotive Parts,Turners,Real price + condition,Cooling System Conditioner,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/28063180,1.0,,Average,Turners Hamilton Trucks & Machinery,,6,"Bulk box of 28 bottles at $1 opening; Untested product, average condition; Prevents corrosion and overheating issues","Same low opening price and untested bulk format as Flush; corrosion-prevention focus is slightly more appealing than limescale removal, but condition risk remains the limiting factor.",280,100,85,84,8400,low,Untested bulk product; buyer hesitancy on secondhand chemical goods.,https://www.trademe.co.nz/a/search?search_string=Cooling%20System%20Conditioner,https://www.facebook.com/marketplace/search/?query=Cooling%20System%20Conditioner,https://www.ebay.com.au/sch/i.html?_nkw=Cooling%20System%20Conditioner&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: unknown; Closes 17 Aug 26
Automotive Parts,Turners,Real price + condition,Cooling System Flush,https://www.turners.co.nz/General-Goods/Search/automotive-goods/other/28063445,1.0,,Average,Turners Hamilton Trucks & Machinery,,6,"Bulk box of 28 bottles at $1 opening; Untested product, average condition; Legitimate automotive maintenance product","Extremely low auction start price for bulk limescale remover, but untested status and average condition prevent higher scoring; resale value depends entirely on product efficacy.",280,100,80,79,7900,low,Untested bulk product; buyer risk discourages secondhand purchase.,https://www.trademe.co.nz/a/search?search_string=Cooling%20System%20Flush,https://www.facebook.com/marketplace/search/?query=Cooling%20System%20Flush,https://www.ebay.com.au/sch/i.html?_nkw=Cooling%20System%20Flush&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: unknown; Closes 17 Aug 26
,,,,,,,,,,,,,,,,,,,,,,,
Cars,Turners,Real price + condition,2012 Toyota Vellfire,https://www.turners.co.nz/Cars/Used-Cars-for-Sale/toyota/vellfire/27978419,,,,Wairakei Rd,,4,No pricing data provided; Incomplete listing information; Cannot assess value without auction/buy-now price,Missing critical pricing and condition details prevent any meaningful value assessment for this 2012 import Vellfire.,,,,,,high,Popular family MPV with strong NZ used market demand.,https://www.trademe.co.nz/a/search?search_string=2012%20Toyota%20Vellfire,https://www.facebook.com/marketplace/search/?query=2012%20Toyota%20Vellfire,https://www.ebay.com.au/sch/i.html?_nkw=2012%20Toyota%20Vellfire&LH_Sold=1&LH_Complete=1&_sop=13,
Cars,Turners,Real price + condition,2013 Toyota Vellfire,https://www.turners.co.nz/Cars/Used-Cars-for-Sale/toyota/vellfire/28051382,,,,Hornby,,4,No pricing data provided; Incomplete listing information; Cannot assess value without auction/buy-now price,Missing critical pricing and condition details prevent any meaningful value assessment for this fresh import Vellfire.,,,,,,high,Popular family MPV with strong NZ used market demand.,https://www.trademe.co.nz/a/search?search_string=2013%20Toyota%20Vellfire,https://www.facebook.com/marketplace/search/?query=2013%20Toyota%20Vellfire,https://www.ebay.com.au/sch/i.html?_nkw=2013%20Toyota%20Vellfire&LH_Sold=1&LH_Complete=1&_sop=13,
Cars,Turners,Real price + condition,2015 Subaru Legacy 4WD,https://www.turners.co.nz/Cars/Used-Cars-for-Sale/subaru/legacy/28123065,,,,Botany,,1,No pricing information provided; Listing severely incomplete/truncated; Cannot evaluate without auction price or condition details,"Insufficient data to score: missing current auction price, buy-now price, condition details, and mileage; listing text cuts off mid-sentence.",,,,,,medium,"2015 Subaru Legacy popular in NZ used market, but cannot assess this specific unit's value.",https://www.trademe.co.nz/a/search?search_string=2015%20Subaru%20Legacy%204WD,https://www.facebook.com/marketplace/search/?query=2015%20Subaru%20Legacy%204WD,https://www.ebay.com.au/sch/i.html?_nkw=2015%20Subaru%20Legacy%204WD&LH_Sold=1&LH_Complete=1&_sop=13,
,,,,,,,,,,,,,,,,,,,,,,,
Electronics & Tech,Turners,Real price + condition,EX Commercial Aviation - IPn920 Turbo - 900 MHz 1.2 Mbps Wireless Gateway,https://www.turners.co.nz/General-Goods/Search/electronics/other/28214784,173.0,,Very Tidy,Christchurch,,7,"Lowest price among identical units; Unknown functionality is acceptable risk; Industrial-grade wireless gateway, genuine demand","At $173, this matches the floor price for this exact model; unknown function is the only caveat, but cosmetic condition and specs justify the risk for industrial buyers.",800,78,250,77,45,medium,"Niche industrial/aviation wireless market, small but steady buyer pool.",https://www.trademe.co.nz/a/search?search_string=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway,https://www.facebook.com/marketplace/search/?query=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway,https://www.ebay.com.au/sch/i.html?_nkw=EX%20Commercial%20Aviation%20-%20IPn920%20Turbo%20-%20900%20MHz%201.2%20Mbps%20Wireless%20Gateway&LH_Sold=1&LH_Complete=1&_sop=13,Reserve: No Reserve; Closes 16 Aug 26
